,basin,date,well_ID,D,T,EC,pH,TH,TDS,Cl,NH4,NO3,SO4,TOC,As,Fe,Mn,X,Y,year,,,,,,
3772,Jianan,10/30/2018,4651,3.06,30.3,870,6.82,281,516,58.5,1.25,0.78,67,0.79,0.0004,0.007,0.115,120.296716,22.613683,2018,,,,,,
3773,Jianan,10/21/2017,4651,3.776,30.5,1130,7.1,394,732,130,2,6.83,105,0.97,0.0003,0.005,0.005,120.296716,22.613683,2017,,,,,,
3774,Jianan,11/17/2006,4652,4.902,29.9,844,7,283,542,37.4,0.02,0.46,105,1.12,0.0021,0.01,0.05,120.339462,22.5689,2006,,,,,,
3775,Jianan,8/4/2006,4652,3.906,30.3,843,7.1,302,527,37.7,0.34,0.19,105,2.28,0.0018,0.005,0.187,120.339462,22.5689,2006,,,,,,
3776,Jianan,5/2/2006,4652,6.141,28.3,876,7.2,308,543,38,0.08,0.08,106,1.62,0.0026,0.03,0.095,120.339462,22.5689,2006,,,,,,
3777,Jianan,2/13/2006,4652,5.773,28.1,872,7.4,289,587,43.1,0.08,0.14,108,1.82,0.0027,0.029,0.225,120.339462,22.5689,2006,,,,,,
3778,Jianan,11/9/2005,4652,4.965,28.3,936,7.2,329,586,43.2,0.24,0.08,92.6,5.74,0.0046,0.011,0.178,120.339462,22.5689,2005,,,,,,
3779,Jianan,8/15/2005,4652,3.43,28.2,885,7,323,606,44.4,0.09,0.15,105,2.22,0.0036,0.005,0.113,120.339462,22.5689,2005,,,,,,
3780,Jianan,5/18/2005,4652,6.469,28.6,966,7.1,334,678,43.4,0.08,0.04,134,4.08,0.0025,0.03,0.179,120.339462,22.5689,2005,,,,,,
3781,Jianan,3/4/2005,4652,6.99,26.4,1010,6.9,359,663,40,0.02,0.1,159,3.48,0.0012,0.021,0.061,120.339462,22.5689,2005,,,,,,
3782,Jianan,11/18/2004,4652,1.634,28.1,894,7,315,544,42.6,0.73,0.05,102,4.51,0.0047,0.091,0.473,120.339462,22.5689,2004,,,,,,
3783,Jianan,8/26/2004,4652,3.906,29,878,7.2,257,612,41.2,0.8,0.07,106,3.06,0.0032,0.033,0.284,120.339462,22.5689,2004,,,,,,
3784,Jianan,5/15/2004,4652,2.66,29.9,899,7.1,275,558,42.1,0.04,0.76,98.2,4.79,0.0033,0.034,0.048,120.339462,22.5689,2004,,,,,,
3785,Jianan,2/24/2004,4652,3.43,28.5,893,7.1,280,553,45.3,0.33,0.59,104,4.25,0.0045,0.041,0.146,120.339462,22.5689,2004,,,,,,
3786,Jianan,11/21/2003,4652,1.634,28.5,967,7.1,314,574,48.7,0.76,0.05,114,3.85,0.0044,0.266,0.417,120.339462,22.5689,2003,,,,,,
3787,Jianan,8/28/2003,4652,1.922,31.2,913,7.1,220,566,42.6,0.81,0.06,101,4.96,0.0031,0.076,0.391,120.339462,22.5689,2003,,,,,,
3788,Jianan,5/21/2003,4652,3.43,28.5,954,7.1,275,609,52,0.21,0.43,131,3.78,0.004,0.509,0.375,120.339462,22.5689,2003,,,,,,
3789,Jianan,3/11/2003,4652,3.168,27.5,936,7.1,298,549,46.9,0.19,0.82,104,4.88,0.005,0.134,0.152,120.339462,22.5689,2003,,,,,,
3790,Jianan,11/20/2002,4652,1.634,32.1,1060,6.9,363,650,52.8,0.87,0.05,123,2.69,0.0082,0.339,0.635,120.339462,22.5689,2002,,,,,,
3791,Jianan,8/20/2002,4652,1.922,27.4,1030,7,303,639,53.2,1.5,0.06,118,5.54,0.0032,0.266,0.448,120.339462,22.5689,2002,,,,,,
3792,Jianan,5/14/2002,4652,2.131,28.2,1060,7,323,625,54.5,0.25,0.21,103,2.65,0.005,0.091,0.474,120.339462,22.5689,2002,,,,,,
3793,Jianan,2/28/2002,4652,3.43,30,952,7.2,325,625,47.7,0.15,1.05,97.4,3.51,0.006,0.034,0.0943,120.339462,22.5689,2002,,,,,,
3794,Jianan,10/21/2011,4652,1.922,28.5,874,7.2,313,580,40.8,0.6,0.04,101,2.92,0.0084,0.063,0.372,120.339462,22.5689,2011,,,,,,
3795,Jianan,4/26/2011,4652,2.774,27.2,828,7.3,286,576,35.3,0.07,0.43,99.3,1.29,0.0027,0.009,0.064,120.339462,22.5689,2011,,,,,,
3796,Jianan,10/19/2010,4652,1.634,28.8,850,7.1,305,526,41.8,0.75,0.04,93.4,1.92,0.0061,0.096,0.67,120.339462,22.5689,2010,,,,,,
3797,Jianan,5/17/2010,4652,3.269,28.3,839,7.3,292,552,37.7,0.07,0.35,105,1.11,0.0033,0.04,0.078,120.339462,22.5689,2010,,,,,,
3798,Jianan,10/15/2009,4652,2.131,28.3,861,7,321,532,41.3,0.31,0.21,89.5,3.43,0.0045,0.014,0.185,120.339462,22.5689,2009,,,,,,
3799,Jianan,8/17/2009,4652,1.45,30,862,7,325,530,43.2,0.43,0.04,86.6,3.76,0.0058,0.05,0.554,120.339462,22.5689,2009,,,,,,
3800,Jianan,5/14/2009,4652,3.367,28.1,879,7.2,312,506,40.5,0.19,0.03,99.7,1.46,0.0065,0.018,0.358,120.339462,22.5689,2009,,,,,,
3801,Jianan,1/12/2009,4652,3.425,25.4,837,7.2,283,572,37.5,0.01,0.5,106,1.55,0.0027,0.012,0.013,120.339462,22.5689,2009,,,,,,
3802,Jianan,10/13/2008,4652,1.713,28.2,750,7.2,257,524,39.2,0.39,0.16,89.2,2.08,0.0028,0.018,0.749,120.339462,22.5689,2008,,,,,,
3803,Jianan,8/8/2008,4652,1.162,28.7,790,7,271,480,37.5,0.27,0.03,96.4,1.43,0.0027,0.016,0.47,120.339462,22.5689,2008,,,,,,
3804,Jianan,5/21/2008,4652,3.168,27.6,843,7.2,284,528,37.7,0.04,0.51,106,2.5,0.0035,0.014,0.033,120.339462,22.5689,2008,,,,,,
3805,Jianan,1/17/2008,4652,2.66,27,873,7.2,256,584,40.4,0.03,0.39,94.7,1.53,0.0041,0.009,0.024,120.339462,22.5689,2008,,,,,,
3806,Jianan,11/13/2007,4652,2.224,28.4,895,7,319,554,35.7,0.03,0.37,81.3,1.46,0.0032,0.012,0.038,120.339462,22.5689,2007,,,,,,
3807,Jianan,8/22/2007,4652,1.046,28.5,895,6.6,318,528,36.5,0.12,0.21,102,1.27,0.0036,0.005,0.185,120.339462,22.5689,2007,,,,,,
3808,Jianan,5/17/2007,4652,3.709,27.9,947,7.2,338,600,36,0.02,0.46,97.4,1.52,0.0031,0.011,0.009,120.339462,22.5689,2007,,,,,,
3809,Jianan,1/24/2007,4652,5.075,27.2,844,7.3,299,520,38.2,0.04,0.35,110,1.3,0.0027,0.017,0.16,120.339462,22.5689,2007,,,,,,
3810,Jianan,10/11/2016,4652,0.86,27.8,975,7.2,339,608,41.2,0.68,0.02,99.3,2.17,0.0048,0.036,0.61,120.339462,22.5689,2016,,,,,,
3811,Jianan,10/16/2014,4652,3.469,28.7,905,7.1,331,568,42.5,0.57,0.01,103,1.76,0.0097,0.108,0.311,120.339462,22.5689,2014,,,,,,
3812,Jianan,4/16/2014,4652,3.587,27,910,7.3,301,508,36.1,0.17,0.08,99.8,1.55,0.0057,0.032,0.161,120.339462,22.5689,2014,,,,,,
3813,Jianan,10/17/2013,4652,2.365,27.8,722,7,241,458,29.4,0.43,0.24,84.1,2.76,0.0032,0.01,0.496,120.339462,22.5689,2013,,,,,,
3814,Jianan,10/22/2012,4652,2.26,28,810,7.2,277,511,32.7,0.63,0.02,100,1.85,0.0025,0.005,0.818,120.339462,22.5689,2012,,,,,,
3815,Jianan,4/24/2012,4652,3.077,27.5,839,7.2,310,530,42.2,0.1,0.11,100,1.39,0.0056,0.025,0.097,120.339462,22.5689,2012,,,,,,
3816,Jianan,10/26/2020,4652,3.895,28,733,7.1,264,448,23.4,0.78,0.03,85.2,1.49,0.0151,0.005,0.376,120.339462,22.5689,2020,,,,,,
3817,Jianan,11/4/2019,4652,2.925,28.1,750,6.98,269,533,23.8,0.72,0.03,83.5,1.31,0.0125,0.005,0.86,120.339462,22.5689,2019,,,,,,
3818,Jianan,3/25/2019,4652,2.06,28.5,967,7.1,314,625,52,0.25,0.21,114,3.78,0.0044,0.091,0.417,120.339462,22.5689,2019,,,,,,
3819,Jianan,10/22/2018,4652,2.29,28.2,508,7.18,170,314,20.1,0.3,0.23,51.7,1.97,0.0072,0.175,0.363,120.339462,22.5689,2018,,,,,,
3820,Jianan,10/19/2017,4652,2.06,29.6,828,7.2,276,506,29,0.64,0.01,92.8,1.92,0.0124,0.522,0.833,120.339462,22.5689,2017,,,,,,
3821,Jianan,11/17/2006,4653,3.958,28.9,1700,6.7,690,1170,208,0.04,0.01,414,0.95,0.0005,0.034,0.469,120.356878,22.527442,2006,,,,,,
3822,Jianan,8/4/2006,4653,3.033,28.6,1310,6.7,513,856,185,0.02,0.07,299,1.29,0.0005,0.094,0.33,120.356878,22.527442,2006,,,,,,
3823,Jianan,5/2/2006,4653,4.338,28.4,2450,6.8,936,1880,366,0.13,0.01,621,1.47,0.0015,0.487,2.04,120.356878,22.527442,2006,,,,,,
3824,Jianan,2/13/2006,4653,4.201,27.4,2610,6.9,1120,1930,394,0.12,0.01,755,1.35,0.0005,0.208,0.892,120.356878,22.527442,2006,,,,,,
3825,Jianan,11/9/2005,4653,3.745,28.4,1490,6.8,683,1100,174,0.09,0.06,380,1.7,0.0009,0.174,0.684,120.356878,22.527442,2005,,,,,,
3826,Jianan,8/15/2005,4653,2.923,28.1,534,6.7,250,453,26.1,0.02,0.35,89.8,1.5,0.0006,0.233,0.325,120.356878,22.527442,2005,,,,,,
3827,Jianan,5/18/2005,4653,4.285,28,829,6.7,339,573,89.7,0.02,0.03,126,2.07,0.0005,0.005,0.005,120.356878,22.527442,2005,,,,,,
3828,Jianan,3/4/2005,4653,4.192,27,1990,6.8,829,1360,238,0.02,0.02,543,2.97,0.0005,0.009,0.335,120.356878,22.527442,2005,,,,,,
3829,Jianan,11/18/2004,4653,3.033,28.6,1180,6.8,505,820,109,0.16,0.29,314,2.43,0.0005,0.021,0.06,120.356878,22.527442,2004,,,,,,
3830,Jianan,8/26/2004,4653,3.609,29.1,470,6.7,192,303,24,0.2,0.56,71.1,1.59,0.0005,0.062,0.016,120.356878,22.527442,2004,,,,,,
3831,Jianan,5/15/2004,4653,4.338,29,2550,7,1080,2040,344,0.11,0.14,735,1.8,0.0005,0.016,1.18,120.356878,22.527442,2004,,,,,,
3832,Jianan,2/24/2004,4653,4.338,27.7,2420,7.1,1030,2050,303,0.08,0.05,709,1.99,0.0005,0.009,0.677,120.356878,22.527442,2004,,,,,,
3833,Jianan,11/21/2003,4653,3.958,29.5,1510,6.8,658,1210,161,0.03,0.5,424,1.71,0.0005,0.0413,0.0357,120.356878,22.527442,2003,,,,,,
3834,Jianan,8/28/2003,4653,4.156,29.4,939,6.8,395,654,85.9,0.03,0.62,192,2,0.0006,0.044,0.017,120.356878,22.527442,2003,,,,,,
3835,Jianan,5/21/2003,4653,4.338,28.2,2090,6.9,1130,2400,310,0.09,0.05,822,2.06,0.0005,0.0281,1.09,120.356878,22.527442,2003,,,,,,
3836,Jianan,3/11/2003,4653,4.338,28.2,2400,7,1110,1840,274,0.09,0.05,777,2.15,0.0005,0.0091,0.46,120.356878,22.527442,2003,,,,,,
3837,Jianan,11/20/2002,4653,3.745,28.6,1380,6.8,587,724,189,0.05,0.13,603,1.06,0.0005,0.19,0.242,120.356878,22.527442,2002,,,,,,
3838,Jianan,8/20/2002,4653,3.378,28.8,678,6.8,231,450,32.8,0.04,0.7,109,2.04,0.0005,0.062,0.016,120.356878,22.527442,2002,,,,,,
3839,Jianan,5/14/2002,4653,4.338,28.4,2210,7,991,1800,252,0.14,0.05,309,1.93,0.001,0.016,1.21,120.356878,22.527442,2002,,,,,,
3840,Jianan,2/28/2002,4653,4.338,30.2,2350,6.9,963,2060,314,0.09,0.05,745,1.75,0.001,0.016,0.67,120.356878,22.527442,2002,,,,,,
3841,Jianan,10/21/2011,4653,3.655,29.5,560,6.7,228,317,22,0.01,0.02,58.7,1.88,0.0023,0.676,0.128,120.356878,22.527442,2011,,,,,,
3842,Jianan,4/26/2011,4653,4.559,28.2,905,7.2,387,670,39.9,0.09,0.01,130,0.76,0.0034,0.66,0.329,120.356878,22.527442,2011,,,,,,
3843,Jianan,10/19/2010,4653,3.315,28.6,689,6.8,283,425,39.5,0.02,0.01,81.4,0.83,0.0019,0.792,0.179,120.356878,22.527442,2010,,,,,,
3844,Jianan,5/17/2010,4653,4.676,28.9,956,7.3,390,660,51.2,0.05,0.01,152,0.87,0.0022,0.153,0.471,120.356878,22.527442,2010,,,,,,
3845,Jianan,10/15/2009,4653,3.776,29.2,668,6.7,278,470,50.1,0.06,0.01,48.2,1.61,0.0032,0.658,0.196,120.356878,22.527442,2009,,,,,,
3846,Jianan,8/17/2009,4653,3.095,29.4,843,6.6,372,560,60.7,0.02,0.01,109,2.51,0.0021,0.235,0.478,120.356878,22.527442,2009,,,,,,
3847,Jianan,5/14/2009,4653,4.421,28.8,896,7.1,365,542,51,0.06,0.01,143,1.05,0.0019,0.109,0.755,120.356878,22.527442,2009,,,,,,
3848,Jianan,1/12/2009,4653,4.166,27.7,777,7,373,626,57.8,0.04,0.01,116,1.19,0.0015,0.115,0.542,120.356878,22.527442,2009,,,,,,
3849,Jianan,10/13/2008,4653,3.298,28.3,890,6.8,417,590,58.1,0.03,0.01,132,2.3,0.0029,0.733,0.337,120.356878,22.527442,2008,,,,,,
3850,Jianan,8/8/2008,4653,2.676,28.5,650,6.6,250,412,35,0.01,0.01,101,2.69,0.0011,0.075,0.11,120.356878,22.527442,2008,,,,,,
3851,Jianan,5/21/2008,4653,4.504,27.9,1280,6.8,526,910,113,0.17,0.02,303,3.83,0.0016,0.038,1.28,120.356878,22.527442,2008,,,,,,
3852,Jianan,1/17/2008,4653,4.184,24.5,1260,6.9,538,910,114,0.01,0.01,237,1.27,0.0004,0.009,0.017,120.356878,22.527442,2008,,,,,,
3853,Jianan,11/13/2007,4653,3.892,28.1,637,6.9,282,372,48.4,0.02,0.01,85.7,1.6,0.0005,0.023,0.061,120.356878,22.527442,2007,,,,,,
3854,Jianan,8/24/2007,4653,2.703,28.8,847,6.5,366,686,51.1,0.02,0.03,182,0.73,0.0006,0.017,0.027,120.356878,22.527442,2007,,,,,,
3855,Jianan,5/17/2007,4653,4.662,28,2170,7.1,810,1590,283,0.06,0.02,576,1.3,0.0006,0.142,1.27,120.356878,22.527442,2007,,,,,,
3856,Jianan,1/24/2007,4653,4.352,28.6,2150,7,885,1520,294,0.07,0.01,571,1.25,0.0011,0.058,0.654,120.356878,22.527442,2007,,,,,,
3857,Jianan,10/11/2016,4653,2.336,28.5,1200,6.7,522,823,55.6,0.08,0.01,240,1.63,0.0014,0.334,0.439,120.356878,22.527442,2016,,,,,,
3858,Jianan,7/12/2016,4653,2.458,28.3,1360,6.6,612,1020,112,0.16,0.01,275,2.33,0.0013,0.102,0.526,120.356878,22.527442,2016,,,,,,
3859,Jianan,4/18/2016,4653,4.608,27,1030,6.8,455,683,89.7,0.31,0.02,140,1.9,0.0018,0.075,1.07,120.356878,22.527442,2016,,,,,,
3860,Jianan,1/15/2016,4653,4.242,28.9,888,6.9,401,593,41.2,0.06,0.01,101,0.85,0.0073,1.24,0.444,120.356878,22.527442,2016,,,,,,
3861,Jianan,7/8/2015,4653,4.288,28,876,6.9,371,546,40.8,0.06,0.01,86.1,1.2,0.005,1.02,0.336,120.356878,22.527442,2015,,,,,,
3862,Jianan,4/17/2015,4653,4.019,27.6,1010,6.9,501,720,58.2,0.07,0.01,127,1.54,0.0063,1.08,0.471,120.356878,22.527442,2015,,,,,,
3863,Jianan,1/20/2015,4653,4.253,28.1,1030,7.1,488,634,68.2,0.04,0.01,154,0.95,0.0055,1.13,0.431,120.356878,22.527442,2015,,,,,,
3864,Jianan,10/16/2014,4653,3.634,28.1,856,6.6,377,624,44.4,0.01,0.01,99.4,1.41,0.0077,2.82,0.493,120.356878,22.527442,2014,,,,,,
3865,Jianan,4/16/2014,4653,3.735,27.3,1210,7,495,740,83.8,0.07,0.01,179,1.06,0.0042,2.34,0.478,120.356878,22.527442,2014,,,,,,
3866,Jianan,10/17/2013,4653,3.77,27.9,883,6.8,390,594,47.3,0.06,0.01,107,2.39,0.0033,1.5,0.332,120.356878,22.527442,2013,,,,,,
3867,Jianan,10/22/2012,4653,3.716,27.5,716,6.8,305,461,31.6,0.02,0.01,90.8,1.15,0.0043,2.18,0.315,120.356878,22.527442,2012,,,,,,
3868,Jianan,4/24/2012,4653,4.156,28.8,842,6.9,363,582,49.4,0.01,0.01,122,1.09,0.001,0.068,0.08,120.356878,22.527442,2012,,,,,,
3869,Jianan,10/26/2020,4653,3.609,28.7,600,6.78,230,348,27.9,0.29,0.02,76.9,0.72,0.0005,0.252,0.178,120.356878,22.527442,2020,,,,,,
3870,Jianan,4/21/2020,4653,4.101,27.1,680,7.1,286,509,26.8,0.01,0.03,109,0.69,0.001,0.202,0.066,120.356878,22.527442,2020,,,,,,
3871,Jianan,11/4/2019,4653,3.494,28.1,610,6.98,246,384,17.4,0.12,0.04,94.9,0.57,0.0004,0.321,0.166,120.356878,22.527442,2019,,,,,,
3872,Jianan,4/12/2019,4653,4.145,27.2,611,6.97,256,388,19.3,0.01,0.04,99.7,0.81,0.0008,0.208,0.048,120.356878,22.527442,2019,,,,,,
3873,Jianan,3/25/2019,4653,4.352,28.4,2350,6.9,991,2040,314,0.11,0.05,735,1.8,0.001,0.016,0.677,120.356878,22.527442,2019,,,,,,
3874,Jianan,10/22/2018,4653,3.378,28.6,614,6.94,239,390,18.7,0.06,0.12,93.5,1.56,0.0003,0.268,0.238,120.356878,22.527442,2018,,,,,,
3875,Jianan,5/11/2018,4653,4.062,26.8,751,6.98,295,509,29.8,0.01,0.03,131,2.01,0.0003,0.008,0.021,120.356878,22.527442,2018,,,,,,
3876,Jianan,1/18/2018,4653,4.265,28.6,1130,6.77,364,646,44,0.02,0.01,137,1.24,0.0017,0.08,0.139,120.356878,22.527442,2018,,,,,,
3877,Jianan,10/19/2017,4653,3.65,28.9,943,6.9,382,620,52.8,0.16,0.01,136,1.2,0.0015,0.141,0.433,120.356878,22.527442,2017,,,,,,
3878,Jianan,7/7/2017,4653,3.7,28.3,1010,6.6,432,716,77.4,0.11,0.02,143,0.96,0.0015,0.306,0.558,120.356878,22.527442,2017,,,,,,
3879,Jianan,4/21/2017,4653,5.071,28.1,1150,6.9,501,803,76.8,0.05,0.01,227,1.35,0.0011,0.152,0.206,120.356878,22.527442,2017,,,,,,
3880,Jianan,1/17/2017,4653,4.06,27.4,1040,6.9,468,738,46.4,0.12,0.01,202,1.34,0.0023,0.721,0.334,120.356878,22.527442,2017,,,,,,
3881,Jianan,11/24/2006,4666,1.314,27,3860,7.3,394,2320,749,1.54,0.02,235,2.26,0.0229,0.383,0.575,120.208597,23.307607,2006,,,,,,
3882,Jianan,8/28/2006,4666,1.941,28.1,4440,7.3,549,2500,903,1.3,0.03,335,2.06,0.0227,0.068,0.906,120.208597,23.307607,2006,,,,,,
3883,Jianan,5/16/2006,4666,1.733,26.7,4690,7.4,446,2750,1090,1.73,0.02,274,3.45,0.0264,0.354,0.52,120.208597,23.307607,2006,,,,,,
3884,Jianan,2/14/2006,4666,2.209,26.3,4810,7.4,391,2740,1100,1.72,0.01,207,2.76,0.0301,0.266,0.411,120.208597,23.307607,2006,,,,,,
3885,Jianan,11/11/2005,4666,1.578,26.4,4770,7.3,486,2860,1010,1.33,0.01,353,7.68,0.0272,0.835,0.678,120.208597,23.307607,2005,,,,,,
3886,Jianan,8/19/2005,4666,0.634,28.3,5140,7.1,740,3210,1040,1.07,0.01,445,8.12,0.0198,0.69,1.24,120.208597,23.307607,2005,,,,,,
3887,Jianan,5/17/2005,4666,0.992,25.8,4800,7.1,428,2870,1010,1.42,0.02,360,8.37,0.0156,0.023,0.705,120.208597,23.307607,2005,,,,,,
3888,Jianan,2/16/2005,4666,1.99,26.6,4940,7.6,348,2710,1080,2.6,0.02,213,8.16,0.0453,0.103,0.033,120.208597,23.307607,2005,,,,,,
3889,Jianan,11/16/2004,4666,1.95,26.2,5270,7.5,377,3120,1160,2.55,0.05,196,4.85,0.0286,0.232,0.03,120.208597,23.307607,2004,,,,,,
3890,Jianan,9/4/2004,4666,1.95,26.2,5020,7.4,417,2840,1010,2.31,0.07,230,5.47,0.0318,0.171,0.086,120.208597,23.307607,2004,,,,,,
3891,Jianan,5/25/2004,4666,1.99,26.7,5280,7.5,385,4380,1140,2.62,0.05,217,6.16,0.0333,0.146,0.038,120.208597,23.307607,2004,,,,,,
3892,Jianan,2/17/2004,4666,1.828,25.6,5220,7.5,363,3200,1160,1.33,0.05,215,5.78,0.0068,0.043,0.051,120.208597,23.307607,2004,,,,,,
3893,Jianan,11/14/2003,4666,1.99,26.2,5380,7.8,366,2800,1160,2.46,0.05,211,6.02,0.0333,0.915,0.039,120.208597,23.307607,2003,,,,,,
3894,Jianan,8/19/2003,4666,1.733,26,4960,7.3,440,2890,1080,2.11,0.05,254,5.39,0.0282,0.552,0.307,120.208597,23.307607,2003,,,,,,
3895,Jianan,6/3/2003,4666,2.087,26.4,5440,7.6,386,3260,1220,2.65,0.89,187,3.27,0.0313,1.55,0.059,120.208597,23.307607,2003,,,,,,
3896,Jianan,10/13/2011,4666,1.767,27.2,4010,7.6,253,2290,769,2.16,0.01,160,3.25,0.0338,0.162,0.393,120.208597,23.307607,2011,,,,,,
3897,Jianan,4/21/2011,4666,2.355,26.7,3000,7.3,297,1860,621,1.29,0.01,172,2.38,0.0182,0.089,0.361,120.208597,23.307607,2011,,,,,,
3898,Jianan,10/15/2010,4666,1.273,27.7,4240,7.5,301,2430,965,2.03,0.01,170,2.3,0.0132,0.152,0.196,120.208597,23.307607,2010,,,,,,
3899,Jianan,5/5/2010,4666,2.327,28,4410,7.7,291,2500,1020,2.28,0.01,193,2.26,0.0347,0.224,0.131,120.208597,23.307607,2010,,,,,,
3900,Jianan,10/16/2009,4666,1.424,27.3,4180,7.5,296,2380,936,2.26,0.01,150,5.21,0.0304,0.027,0.315,120.208597,23.307607,2009,,,,,,
3901,Jianan,8/10/2009,4666,0.535,26.4,2530,7,424,1490,382,0.96,0.01,196,3.83,0.0191,0.35,0.8,120.208597,23.307607,2009,,,,,,
3902,Jianan,5/12/2009,4666,2.272,27.1,4460,7.6,284,2510,1050,2.32,0.01,164,2.95,0.0325,0.025,0.167,120.208597,23.307607,2009,,,,,,
3903,Jianan,1/8/2009,4666,1.831,25.8,4580,7.4,332,2570,1080,2.24,0.01,184,2.91,0.022,0.024,0.304,120.208597,23.307607,2009,,,,,,
3904,Jianan,10/6/2008,4666,1.079,26.6,3270,7.1,487,1940,588,1.13,0.01,246,2.37,0.0173,0.15,1.07,120.208597,23.307607,2008,,,,,,
3905,Jianan,8/7/2008,4666,0.681,26.8,3410,7.1,494,1990,562,1.08,0.01,294,2.45,0.021,0.257,0.857,120.208597,23.307607,2008,,,,,,
3906,Jianan,5/12/2008,4666,2.087,27.1,4570,7.6,297,2600,1060,2.29,0.01,168,2.89,0.0332,0.084,0.139,120.208597,23.307607,2008,,,,,,
3907,Jianan,1/22/2008,4666,1.95,26.6,4860,7.4,304,2690,1140,2.34,0.01,178,2.98,0.035,0.039,0.21,120.208597,23.307607,2008,,,,,,
3908,Jianan,11/19/2007,4666,1.394,26.8,4560,7.3,352,2510,1030,1.75,0.02,186,3.46,0.025,0.038,0.327,120.208597,23.307607,2007,,,,,,
3909,Jianan,8/20/2007,4666,0.563,26.8,4000,7,430,2460,844,1.34,0.01,240,2.32,0.0189,0.028,0.65,120.208597,23.307607,2007,,,,,,
3910,Jianan,5/21/2007,4666,1.345,27,3960,7.4,314,2430,835,1.41,0.03,152,2.7,0.0287,0.024,0.359,120.208597,23.307607,2007,,,,,,
3911,Jianan,1/30/2007,4666,1.828,26.2,4880,7.5,354,2740,1080,1.9,0.03,180,2.46,0.0263,0.495,0.356,120.208597,23.307607,2007,,,,,,
3912,Jianan,10/18/2016,4666,0.958,26.3,3080,6.9,738,2000,463,0.4,0.01,472,2.64,0.0126,0.453,2.09,120.208597,23.307607,2016,,,,,,
3913,Jianan,5/5/2015,4666,2.65,26.1,4200,7.6,275,2460,747,2.22,0.01,199,2.77,0.0407,0.051,0.413,120.208597,23.307607,2015,,,,,,
3914,Jianan,1/8/2015,4666,2.365,24.1,4080,7.6,275,2440,766,1.97,0.01,198,4.17,0.0281,0.154,0.391,120.208597,23.307607,2015,,,,,,
3915,Jianan,10/15/2014,4666,1.592,26.7,3930,7.5,320,2370,748,1.68,0.01,213,3.73,0.0168,0.15,0.636,120.208597,23.307607,2014,,,,,,
3916,Jianan,4/14/2014,4666,2.025,25.9,3910,7.5,300,2250,765,2.26,0.01,191,3.41,0.0274,0.195,0.61,120.208597,23.307607,2014,,,,,,
3917,Jianan,10/15/2013,4666,1.367,26.6,4040,7.6,310,2320,725,1.87,0.02,187,7.12,0.0199,0.119,0.653,120.208597,23.307607,2013,,,,,,
3918,Jianan,10/16/2012,4666,1.437,26.6,3850,7.4,408,2350,733,1.33,0.01,216,2.24,0.031,0.184,1.2,120.208597,23.307607,2012,,,,,,
3919,Jianan,4/17/2012,4666,2.548,25.9,2960,7.3,386,1790,524,1.02,0.01,151,2.71,0.02,0.58,1.06,120.208597,23.307607,2012,,,,,,
3920,Jianan,10/29/2020,4666,2.906,26.7,3830,7.52,287,2310,658,2.32,0.01,233,3.51,0.0336,0.209,0.494,120.208597,23.307607,2020,,,,,,
3921,Jianan,10/28/2019,4666,1.595,27,3830,7.32,372,2120,615,1.79,0.03,244,3.96,0.014,0.31,0.913,120.208597,23.307607,2019,,,,,,
3922,Jianan,3/29/2019,4666,1.578,26.4,5280,7.5,385,2860,1080,2.46,0.05,213,5.39,0.0286,0.232,0.039,120.208597,23.307607,2019,,,,,,
3923,Jianan,10/31/2018,4666,1.61,26,3400,7.34,397,2070,553,0.9,0.01,209,3.21,0.0144,0.3,1.05,120.208597,23.307607,2018,,,,,,
3924,Jianan,11/8/2017,4666,1.81,26.4,3750,7.4,326,2250,599,1.65,0.01,216,3.75,0.0178,0.016,0.714,120.208597,23.307607,2017,,,,,,
3925,Jianan,4/27/2017,4666,1.955,24.8,1870,7.1,542,1190,178,0.37,0.01,170,2.57,0.0098,0.813,1.89,120.208597,23.307607,2017,,,,,,
3926,Jianan,11/24/2006,4667,2.387,28.9,1080,7,509,650,38.7,0.03,0.07,99.7,0.91,0.0005,0.021,0.354,120.247226,23.379546,2006,,,,,,
3927,Jianan,8/28/2006,4667,1.923,30.6,946,6.9,476,662,50.1,0.06,1.93,77.2,0.75,0.0008,0.036,0.019,120.247226,23.379546,2006,,,,,,
3928,Jianan,5/16/2006,4667,3.968,29.7,1000,7,509,660,24.1,0.02,3.31,81.1,0.83,0.0035,0.005,0.198,120.247226,23.379546,2006,,,,,,
3929,Jianan,2/14/2006,4667,4.124,27.5,961,7,494,630,19.4,0.02,3.37,66.7,1.1,0.0007,0.021,0.327,120.247226,23.379546,2006,,,,,,
3930,Jianan,11/11/2005,4667,2.671,29.6,836,6.8,398,492,23.2,0.02,0.2,83.2,2.11,0.0005,0.008,0.336,120.247226,23.379546,2005,,,,,,
3931,Jianan,8/19/2005,4667,0.822,28.2,949,6.8,431,617,17.9,0.02,4.07,85.4,1.89,0.0005,0.013,0.103,120.247226,23.379546,2005,,,,,,
3932,Jianan,5/17/2005,4667,2.89,27.7,974,6.8,450,594,21.9,0.02,0.9,82.5,3.58,0.0005,0.005,0.051,120.247226,23.379546,2005,,,,,,
